image_file,label,score,x_min,y_min,x_max,y_max
EdhemPacha_1873_236.jpg,illustration,0.726,312.54,714.7,1580.9,2459.57
EdhemPacha_1873_237.jpg,illustration,0.76,212.94,611.21,1695.38,2438.73
EdhemPacha_1873_238.jpg,illustration,0.809,235.09,443.99,1695.99,2494.48
EdhemPacha_1873_239.jpg,illustration,0.548,288.74,524.1,769.9,1487.77
EdhemPacha_1873_239.jpg,illustration,0.549,1175.2,557.6,1691.65,1631.43
EdhemPacha_1873_239.jpg,illustration,0.524,1167.95,1785.76,1656.61,2550.46
EdhemPacha_1873_239.jpg,illustration,0.508,274.79,1698.43,749.42,2541.25
EdhemPacha_1873_239.jpg,illustration,0.487,716.7,1177.11,1191.43,1735.87
EdhemPacha_1873_239.jpg,illustration,0.483,665.09,1842.45,1137.15,2541.03
EdhemPacha_1873_239.jpg,illustration,0.471,238.16,481.19,1733.05,2590.42
EdhemPacha_1873_240.jpg,illustration,0.687,1177.9,573.01,1653.33,1353.23
EdhemPacha_1873_240.jpg,illustration,0.685,376.61,541.59,848.74,1324.97
EdhemPacha_1873_240.jpg,illustration,0.647,1148.6,1650.7,1641.73,2422.64
EdhemPacha_1873_240.jpg,illustration,0.647,361.64,1638.97,843.7,2410.04
EdhemPacha_1873_241.jpg,illustration,0.785,304.43,457.92,1702.95,2544.42
EdhemPacha_1873_242.jpg,illustration,0.586,528.49,1111.18,2607.18,1686.34
EdhemPacha_1873_242.jpg,illustration,0.557,537.14,254.95,2636.58,1040.75
EdhemPacha_1873_242.jpg,illustration,0.401,506.42,244.57,2658.28,1692.61
EdhemPacha_1873_243.jpg,illustration,0.595,230.91,1765.22,1722.78,2390.43
EdhemPacha_1873_243.jpg,illustration,0.585,261.96,692.07,1713.41,1385.46
EdhemPacha_1873_244.jpg,illustration,0.806,362.11,511.88,1521.67,2543.03
EdhemPacha_1873_245.jpg,illustration,0.482,701.99,912.93,1221.71,1917.08
EdhemPacha_1873_245.jpg,illustration,0.502,384.78,2085.71,1527.44,2540.95
EdhemPacha_1873_245.jpg,illustration,0.424,397.92,558.84,879.24,1487.25
EdhemPacha_1873_245.jpg,illustration,0.427,1055.87,584.4,1522.64,1506.98
EdhemPacha_1873_246.jpg,illustration,0.556,1016.46,1067.35,1644.95,2530.52
EdhemPacha_1873_246.jpg,illustration,0.418,257.98,471.51,1658.98,2596.64
EdhemPacha_1873_247.jpg,illustration,0.668,571.31,252.0,2561.05,1659.62
EdhemPacha_1873_248.jpg,illustration,0.694,601.35,136.09,2460.83,1644.43
EdhemPacha_1873_248.jpg,illustration,0.407,736.24,1121.06,2310.92,1585.51
EdhemPacha_1873_249.jpg,illustration,0.564,264.61,1231.14,936.74,2531.32
EdhemPacha_1873_249.jpg,illustration,0.507,1174.3,1256.0,1637.37,2515.94
EdhemPacha_1873_249.jpg,illustration,0.494,264.12,573.0,1661.65,2558.07
EdhemPacha_1873_249.jpg,illustration,0.505,435.67,578.21,1654.13,1566.06
EdhemPacha_1873_250.jpg,illustration,0.642,261.97,761.48,1780.81,2304.85
EdhemPacha_1873_250.jpg,illustration,0.478,1073.53,1537.18,1746.0,2298.05
EdhemPacha_1873_250.jpg,illustration,0.493,262.52,1522.87,1028.03,2287.29
EdhemPacha_1873_250.jpg,illustration,0.41,285.68,811.94,1042.78,1445.1
EdhemPacha_1873_250.jpg,illustration,0.454,1073.18,816.02,1772.5,1501.95
EdhemPacha_1873_251.jpg,illustration,0.743,245.24,634.21,1821.54,2441.37
EdhemPacha_1873_251.jpg,illustration,0.408,741.55,1477.23,1267.55,2426.41
EdhemPacha_1873_251.jpg,illustration,0.431,1013.51,671.92,1812.4,1459.83
EdhemPacha_1873_251.jpg,illustration,0.418,265.25,647.24,1009.89,1419.61
EdhemPacha_1873_252.jpg,illustration,0.697,152.02,364.42,1848.07,2671.13
EdhemPacha_1873_253.jpg,illustration,0.741,436.9,240.25,2578.68,1710.0
EdhemPacha_1873_253.jpg,illustration,0.501,494.34,652.08,1291.82,1633.28
EdhemPacha_1873_253.jpg,illustration,0.406,1460.59,987.41,2465.68,1690.64
EdhemPacha_1873_254.jpg,illustration,0.78,504.0,358.0,2506.18,1600.68
EdhemPacha_1873_255.jpg,illustration,0.428,245.86,477.83,1615.95,2151.26
EdhemPacha_1873_255.jpg,illustration,0.414,197.96,448.63,1675.73,2568.81
EdhemPacha_1873_256.jpg,illustration,0.551,1008.56,606.46,1757.99,1365.8
EdhemPacha_1873_256.jpg,illustration,0.557,192.92,561.36,958.99,1356.24
EdhemPacha_1873_256.jpg,illustration,0.505,977.63,1616.31,1752.8,2399.38
EdhemPacha_1873_256.jpg,illustration,0.49,175.34,1589.48,944.77,2386.48
EdhemPacha_1873_257.jpg,illustration,0.582,572.34,526.6,1371.31,1345.12
EdhemPacha_1873_257.jpg,illustration,0.578,1083.99,2039.65,1590.77,2538.69
EdhemPacha_1873_257.jpg,illustration,0.591,321.25,2042.77,820.38,2548.73
EdhemPacha_1873_257.jpg,illustration,0.581,323.81,1415.77,817.62,1923.22
EdhemPacha_1873_257.jpg,illustration,0.504,1042.59,1510.18,1614.24,1836.11
EdhemPacha_1873_258.jpg,illustration,0.76,224.17,433.81,1716.46,2641.6
EdhemPacha_1873_259.jpg,illustration,0.739,210.0,467.94,1703.28,2576.43
EdhemPacha_1873_260.jpg,illustration,0.784,703.61,248.24,2455.04,1744.29
EdhemPacha_1873_261.jpg,illustration,0.646,133.95,500.82,1628.27,2581.47
EdhemPacha_1873_261.jpg,illustration,0.486,139.12,1270.63,774.53,2575.55
EdhemPacha_1873_261.jpg,illustration,0.468,865.4,523.69,1620.85,1280.67
EdhemPacha_1873_261.jpg,illustration,0.476,810.35,1284.73,1614.33,2569.33
EdhemPacha_1873_261.jpg,illustration,0.453,143.24,503.23,832.77,1217.27
EdhemPacha_1873_262.jpg,illustration,0.832,207.99,418.15,1527.87,2565.62
EdhemPacha_1873_263.jpg,illustration,0.715,285.9,514.93,1585.09,2543.59
EdhemPacha_1873_264.jpg,illustration,0.611,273.8,626.36,1629.16,2556.03
EdhemPacha_1873_264.jpg,illustration,0.43,317.47,668.64,910.46,2492.09
EdhemPacha_1873_264.jpg,illustration,0.44,961.55,703.26,1577.63,2495.18
EdhemPacha_1873_265.jpg,illustration,0.499,241.23,1294.98,839.7,1917.7
EdhemPacha_1873_265.jpg,illustration,0.477,987.32,1319.65,1591.21,1935.31
EdhemPacha_1873_265.jpg,illustration,0.458,181.58,521.16,1649.89,1044.45
EdhemPacha_1873_265.jpg,illustration,0.527,144.13,449.41,1676.8,2584.06
EdhemPacha_1873_266.jpg,illustration,0.495,166.35,355.14,1722.49,2708.6
EdhemPacha_1873_266.jpg,illustration,0.408,190.36,1128.62,928.19,1899.14
EdhemPacha_1873_266.jpg,illustration,0.45,591.82,371.57,1313.97,1126.87
EdhemPacha_1873_266.jpg,illustration,0.408,940.93,1155.78,1694.62,1915.05
EdhemPacha_1873_267.jpg,illustration,0.743,98.41,655.02,1695.86,2486.45
EdhemPacha_1873_268.jpg,illustration,0.607,585.17,289.75,2564.03,1657.26
EdhemPacha_1873_268.jpg,illustration,0.441,602.33,299.37,2544.21,827.71
EdhemPacha_1873_269.jpg,illustration,0.727,518.91,657.58,1323.54,2445.04
EdhemPacha_1873_270.jpg,illustration,0.522,933.2,1648.48,1681.01,2405.15
EdhemPacha_1873_270.jpg,illustration,0.515,144.03,1626.44,897.02,2395.42
EdhemPacha_1873_270.jpg,illustration,0.527,947.29,684.49,1703.3,1445.72
EdhemPacha_1873_270.jpg,illustration,0.453,165.48,648.51,919.47,1431.05
EdhemPacha_1873_271.jpg,illustration,0.531,1013.92,562.5,1574.36,2559.38
EdhemPacha_1873_271.jpg,illustration,0.504,306.04,525.55,930.38,2575.57
EdhemPacha_1873_271.jpg,illustration,0.46,292.8,502.67,1603.57,2586.85
EdhemPacha_1873_272.jpg,illustration,0.889,356.45,588.8,1584.58,2469.65
EdhemPacha_1873_273.jpg,illustration,0.828,191.45,702.85,1767.45,2312.76
EdhemPacha_1873_274.jpg,illustration,0.863,398.21,551.93,1467.61,2535.56
GiraultdePrangey_1836-1839_015.jpg,illustration,0.499,2181.98,1590.38,4437.57,7419.64
GiraultdePrangey_1836-1839_015.jpg,illustration,0.401,579.92,1585.41,4455.69,7426.84
GiraultdePrangey_1836-1839_017.jpg,illustration,0.793,645.29,2024.26,4745.6,7102.5
GiraultdePrangey_1836-1839_019.jpg,illustration,0.495,1495.79,6008.42,4102.73,7279.03
GiraultdePrangey_1836-1839_025.jpg,illustration,0.436,518.45,5027.21,1359.31,6283.11
GiraultdePrangey_1836-1839_025.jpg,illustration,0.417,1698.96,1452.3,2229.99,1944.92
GiraultdePrangey_1836-1839_025.jpg,illustration,0.413,3221.36,1428.5,3768.38,1931.94
GiraultdePrangey_1836-1839_027.jpg,illustration,0.598,810.91,1580.11,4993.65,6919.31
GiraultdePrangey_1836-1839_029.jpg,illustration,0.59,1013.37,1133.56,2237.13,2604.93
GiraultdePrangey_1836-1839_029.jpg,illustration,0.567,3617.08,1171.43,4896.51,2579.39
GiraultdePrangey_1836-1839_029.jpg,illustration,0.567,4472.19,5606.6,5171.56,7492.88
GiraultdePrangey_1836-1839_029.jpg,illustration,0.572,4451.96,3442.46,5155.3,5258.81
GiraultdePrangey_1836-1839_029.jpg,illustration,0.533,4121.4,2156.42,5265.46,3155.57
GiraultdePrangey_1836-1839_029.jpg,illustration,0.529,677.41,2110.28,1755.35,3172.57
GiraultdePrangey_1836-1839_029.jpg,illustration,0.466,2203.17,1226.44,3649.97,2559.85
GiraultdePrangey_1836-1839_029.jpg,illustration,0.448,676.04,3222.22,1435.92,7601.45
GiraultdePrangey_1836-1839_029.jpg,illustration,0.403,1830.87,2997.36,4061.08,6871.71
GiraultdePrangey_1836-1839_041.jpg,illustration,0.513,698.37,916.6,5426.65,7876.33
GiraultdePrangey_1836-1839_041.jpg,illustration,0.467,3697.14,6072.0,5308.78,7799.88
GiraultdePrangey_1836-1839_041.jpg,illustration,0.457,1218.43,4711.28,4839.36,5725.0
GiraultdePrangey_1836-1839_041.jpg,illustration,0.468,2641.4,6125.19,3444.27,7602.02
GiraultdePrangey_1836-1839_041.jpg,illustration,0.441,3431.76,1981.46,4325.32,3118.3
GiraultdePrangey_1836-1839_041.jpg,illustration,0.476,758.32,6096.49,2390.85,7834.73
GiraultdePrangey_1836-1839_041.jpg,illustration,0.43,1948.42,2097.64,3018.33,3142.79
GiraultdePrangey_1836-1839_041.jpg,illustration,0.413,3158.21,3615.96,5331.71,4287.09
GiraultdePrangey_1836-1839_041.jpg,illustration,0.425,814.39,3593.02,2829.17,4325.42
GiraultdePrangey_1836-1839_043.jpg,illustration,0.802,857.33,1752.02,4942.38,6957.86
GiraultdePrangey_1836-1839_045.jpg,illustration,0.461,2159.27,1297.7,4195.25,4453.57
GiraultdePrangey_1836-1839_045.jpg,illustration,0.416,940.51,1255.54,1954.22,2568.2
GiraultdePrangey_1836-1839_045.jpg,illustration,0.402,4393.77,1280.64,5255.14,2644.35
GiraultdePrangey_1836-1839_045.jpg,illustration,0.451,933.8,1203.64,5384.9,7573.18
GiraultdePrangey_1836-1839_051.jpg,illustration,0.816,1562.21,1471.49,4480.55,7271.72
GiraultdePrangey_1836-1839_063.jpg,illustration,0.774,1088.86,2142.44,4386.43,7071.01
GiraultdePrangey_1836-1839_065.jpg,illustration,0.691,1013.34,2340.46,4459.83,7059.99
GiraultdePrangey_1836-1839_067.jpg,illustration,0.648,633.79,1358.69,5155.8,7618.83
GiraultdePrangey_1836-1839_069.jpg,illustration,0.523,3387.58,3990.04,4046.84,5490.0
GiraultdePrangey_1836-1839_069.jpg,illustration,0.495,1060.11,1622.4,2617.07,5087.73
GiraultdePrangey_1836-1839_069.jpg,illustration,0.505,1740.72,3953.28,2618.86,5341.74
GiraultdePrangey_1836-1839_069.jpg,illustration,0.51,1092.41,5767.85,2008.22,7086.09
GiraultdePrangey_1836-1839_069.jpg,illustration,0.424,3158.61,1604.93,4890.52,5615.4
GiraultdePrangey_1836-1839_069.jpg,illustration,0.424,2451.05,5734.88,3473.49,7241.38
GiraultdePrangey_1836-1839_069.jpg,illustration,0.435,1017.2,1498.28,4946.72,7276.32
GiraultdePrangey_1836-1839_077.jpg,illustration,0.563,2194.39,2202.38,3744.77,6216.76
GiraultdePrangey_1836-1839_077.jpg,illustration,0.503,2967.5,5617.06,4745.61,6936.0
GiraultdePrangey_1836-1839_077.jpg,illustration,0.492,1071.65,3763.66,1866.8,4855.94
GiraultdePrangey_1836-1839_077.jpg,illustration,0.488,3220.92,3985.6,4747.56,5284.17
GiraultdePrangey_1836-1839_077.jpg,illustration,0.508,1036.57,5429.9,1936.03,6968.67
GiraultdePrangey_1836-1839_077.jpg,illustration,0.45,915.61,1419.83,4928.77,7175.07
GiraultdePrangey_1836-1839_079.jpg,illustration,0.721,1091.52,5004.31,4235.06,7334.34
GiraultdePrangey_1836-1839_079.jpg,illustration,0.684,1096.96,1545.79,4235.8,3836.28
GiraultdePrangey_1836-1839_091.jpg,illustration,0.518,2208.52,4457.81,3623.2,7285.61
GiraultdePrangey_1836-1839_091.jpg,illustration,0.515,1165.4,1842.78,1785.18,2954.33
GiraultdePrangey_1836-1839_091.jpg,illustration,0.407,973.5,3371.91,2040.36,6494.82
GiraultdePrangey_1836-1839_091.jpg,illustration,0.46,3944.44,1906.44,4609.4,2887.88
GiraultdePrangey_1836-1839_091.jpg,illustration,0.405,902.7,1651.93,4853.28,7372.6
GiraultdePrangey_1836-1839_093.jpg,illustration,0.665,759.03,1529.22,4845.65,6680.28
GiraultdePrangey_1836-1839_095.jpg,illustration,0.753,695.11,2206.94,4320.21,7054.21
GiraultdePrangey_1836-1839_097.jpg,illustration,0.571,3327.78,1508.71,5024.42,7619.66
GiraultdePrangey_1836-1839_097.jpg,illustration,0.484,2484.48,1593.04,3117.07,7542.27
GiraultdePrangey_1836-1839_097.jpg,illustration,0.528,1152.35,3614.12,1953.85,7664.73
GiraultdePrangey_1836-1839_097.jpg,illustration,0.477,1177.45,2543.83,1882.64,3316.76
GiraultdePrangey_1836-1839_097.jpg,illustration,0.45,1201.97,1611.61,1815.65,2339.36
GiraultdePrangey_1836-1839_101.jpg,illustration,0.643,583.53,1849.68,4828.43,7573.04
GiraultdePrangey_1836-1839_103.jpg,illustration,0.62,1426.62,2625.99,4255.31,3976.34
GiraultdePrangey_1836-1839_103.jpg,illustration,0.428,662.42,5692.03,1326.43,7578.15
GiraultdePrangey_1836-1839_103.jpg,illustration,0.409,2953.5,1224.21,3577.65,2303.73
GiraultdePrangey_1836-1839_103.jpg,illustration,0.404,2203.51,1182.42,2786.91,2336.31
GiraultdePrangey_1836-1839_105.jpg,illustration,0.745,656.15,2105.36,4548.57,7403.63
GiraultdePrangey_1836-1839_107.jpg,illustration,0.654,773.65,1769.77,4729.2,6892.61
GiraultdePrangey_1836-1839_109.jpg,illustration,0.405,181.48,964.27,5474.33,7924.8
GiraultdePrangey_1836-1839_111.jpg,illustration,0.706,401.34,1937.7,4490.27,7319.53
GiraultdePrangey_1836-1839_113.jpg,illustration,0.727,439.67,1640.19,4587.68,7614.42
GiraultdePrangey_1836-1839_115.jpg,illustration,0.582,483.83,1285.37,4882.48,7237.3
GiraultdePrangey_1841_261.jpg,illustration,0.834,236.05,419.54,2186.09,3674.86
GiraultdePrangey_1841_265.jpg,illustration,0.422,252.78,735.86,1367.33,1880.48
GiraultdePrangey_1841_269.jpg,illustration,0.556,151.82,395.78,2116.78,3711.56
GiraultdePrangey_1841_273.jpg,illustration,0.596,892.78,454.64,1553.86,2321.1
GiraultdePrangey_1841_273.jpg,illustration,0.573,187.77,410.48,2286.54,3681.1
GiraultdePrangey_1841_273.jpg,illustration,0.448,225.33,1622.53,854.18,2130.67
GiraultdePrangey_1841_273.jpg,illustration,0.477,1892.65,2271.88,2223.1,3075.56
GiraultdePrangey_1841_273.jpg,illustration,0.472,231.0,2254.12,569.91,3033.92
GiraultdePrangey_1841_273.jpg,illustration,0.446,1698.66,3222.63,2231.84,3649.06
GiraultdePrangey_1841_273.jpg,illustration,0.443,272.12,468.83,778.56,1207.04
GiraultdePrangey_1841_273.jpg,illustration,0.453,1670.59,468.86,2207.61,1207.88
GiraultdePrangey_1841_273.jpg,illustration,0.434,223.79,3197.68,706.11,3633.28
GiraultdePrangey_1841_273.jpg,illustration,0.426,832.71,3225.14,1610.63,3636.91
GiraultdePrangey_1841_273.jpg,illustration,0.426,700.0,2423.81,1749.76,3072.79
GiraultdePrangey_1841_273.jpg,illustration,0.421,1575.44,1646.32,2235.68,2155.39
GiraultdePrangey_1841_277.jpg,illustration,0.735,35.35,73.13,2539.97,4119.49
GiraultdePrangey_1841_281.jpg,illustration,0.483,294.4,2307.92,2162.1,3705.31
GiraultdePrangey_1841_285.jpg,illustration,0.425,299.43,435.57,674.51,956.26
GiraultdePrangey_1841_285.jpg,illustration,0.433,839.78,447.74,1485.39,1571.3
GiraultdePrangey_1841_289.jpg,illustration,0.491,194.2,316.22,2031.28,3811.94
GiraultdePrangey_1841_293.jpg,illustration,0.439,172.93,286.37,2253.0,3889.49
GiraultdePrangey_1841_293.jpg,illustration,0.429,299.11,3091.4,795.84,3824.38
GiraultdePrangey_1841_297.jpg,illustration,0.455,492.97,1362.31,877.26,2720.64
GiraultdePrangey_1841_297.jpg,illustration,0.406,220.38,293.48,2181.53,3790.65
GiraultdePrangey_1841_301.jpg,illustration,0.638,287.95,1733.09,2112.24,3843.73
GiraultdePrangey_1841_305.jpg,illustration,0.558,322.86,398.28,983.53,1151.31
GiraultdePrangey_1841_305.jpg,illustration,0.501,770.21,1304.57,1618.85,2001.41
GiraultdePrangey_1841_305.jpg,illustration,0.504,1707.16,1345.61,2164.67,1892.27
GiraultdePrangey_1841_305.jpg,illustration,0.482,1328.99,396.4,2133.0,1151.69
GiraultdePrangey_1841_305.jpg,illustration,0.492,265.72,1387.42,668.09,1868.29
GiraultdePrangey_1841_305.jpg,illustration,0.432,239.47,353.96,2201.66,3735.77
GiraultdePrangey_1841_317.jpg,illustration,0.498,207.83,275.19,2292.14,3523.77
GiraultdePrangey_1841_321.jpg,illustration,0.415,49.22,78.38,2546.24,4069.8
GiraultdePrangey_1841_329.jpg,illustration,0.534,124.01,2774.02,753.93,3684.05
GiraultdePrangey_1841_329.jpg,illustration,0.465,1520.32,2782.88,2182.36,3693.35
GiraultdePrangey_1841_329.jpg,illustration,0.436,1932.62,1123.16,2190.87,1771.84
GiraultdePrangey_1841_329.jpg,illustration,0.406,1920.92,1867.42,2175.17,2677.02
GiraultdePrangey_1841_329.jpg,illustration,0.425,578.65,429.76,1781.55,3770.74
GiraultdePrangey_1841_333.jpg,illustration,0.486,909.0,372.65,1588.42,2186.8
GiraultdePrangey_1841_333.jpg,illustration,0.454,198.77,1722.09,532.77,2911.31
GiraultdePrangey_1841_333.jpg,illustration,0.434,1774.72,400.84,2294.85,1467.35
GiraultdePrangey_1841_333.jpg,illustration,0.505,784.33,2312.05,1660.48,3024.79
GiraultdePrangey_1841_333.jpg,illustration,0.414,531.55,3230.79,1912.46,3697.27
GiraultdePrangey_1841_333.jpg,illustration,0.424,158.18,336.41,2328.56,3764.2
GiraultdePrangey_1841_337.jpg,illustration,0.538,443.83,309.37,1996.36,2523.28
GiraultdePrangey_1841_337.jpg,illustration,0.484,1206.33,2571.87,2349.64,3874.5
GiraultdePrangey_1841_337.jpg,illustration,0.438,115.97,259.84,2391.77,3916.27
GiraultdePrangey_1841_337.jpg,illustration,0.441,153.16,2591.75,943.97,3812.94
GiraultdePrangey_1841_341.jpg,illustration,0.596,1622.15,1208.11,2206.8,2963.09
GiraultdePrangey_1841_341.jpg,illustration,0.561,256.51,518.34,705.82,3613.5
GiraultdePrangey_1841_341.jpg,illustration,0.51,1631.9,421.07,2233.73,1003.68
GiraultdePrangey_1841_341.jpg,illustration,0.46,1540.09,3052.29,2224.05,3762.02
GiraultdePrangey_1841_341.jpg,illustration,0.537,944.78,532.0,1395.03,3617.46
GiraultdePrangey_1841_345.jpg,illustration,0.486,817.08,1396.78,1685.97,2250.94
GiraultdePrangey_1841_345.jpg,illustration,0.454,232.84,2932.57,2268.35,3659.92
GiraultdePrangey_1841_345.jpg,illustration,0.538,216.43,399.26,2315.95,3672.66
GiraultdePrangey_1841_349.jpg,illustration,0.526,173.36,407.27,2311.42,3683.63
GiraultdePrangey_1841_353.jpg,illustration,0.478,1325.87,519.91,2279.04,1453.15
GiraultdePrangey_1841_353.jpg,illustration,0.492,293.29,308.45,1432.95,1210.75
GiraultdePrangey_1841_353.jpg,illustration,0.468,279.45,2908.33,1756.7,3765.0
GiraultdePrangey_1841_353.jpg,illustration,0.41,259.61,310.58,2314.54,3795.91
GiraultdePrangey_1841_357.jpg,illustration,0.499,636.17,1521.14,2324.81,2329.14
GiraultdePrangey_1841_361.jpg,illustration,0.588,645.02,1959.58,1933.87,3745.43
GiraultdePrangey_1841_361.jpg,illustration,0.494,790.15,1238.84,1806.78,1737.6
GiraultdePrangey_1841_361.jpg,illustration,0.492,987.77,465.49,1611.1,1097.11
GiraultdePrangey_1841_365.jpg,illustration,0.407,41.19,57.9,2672.89,4141.7
GiraultdePrangey_1841_369.jpg,illustration,0.477,257.56,324.07,2425.9,3703.17
GiraultdePrangey_1841_369.jpg,illustration,0.404,1385.41,2813.2,1534.47,3115.7
Goury-Jones_1842_097.jpg,illustration,0.426,1460.84,2534.99,2700.47,4295.37
Goury-Jones_1842_103.jpg,illustration,0.44,445.95,500.62,1650.12,4354.95
Goury-Jones_1842_103.jpg,illustration,0.432,1548.68,3405.71,1862.44,4092.41
Goury-Jones_1842_103.jpg,illustration,0.434,2256.14,757.72,2780.86,4388.26
Goury-Jones_1842_109.jpg,illustration,0.573,1514.37,1145.56,1871.86,1674.68
Goury-Jones_1842_109.jpg,illustration,0.546,1826.33,2152.66,2173.06,2666.69
Goury-Jones_1842_109.jpg,illustration,0.522,1568.77,556.07,1824.18,949.0
Goury-Jones_1842_109.jpg,illustration,0.551,1190.73,2144.2,1546.57,2662.91
Goury-Jones_1842_109.jpg,illustration,0.546,2454.88,2159.54,2807.43,2671.62
Goury-Jones_1842_109.jpg,illustration,0.521,1816.18,3137.75,2170.85,3647.62
Goury-Jones_1842_109.jpg,illustration,0.534,549.23,2137.94,910.43,2659.24
Goury-Jones_1842_109.jpg,illustration,0.513,1184.33,3136.69,1537.82,3649.23
Goury-Jones_1842_109.jpg,illustration,0.498,2182.63,1271.63,2454.0,1690.21
Goury-Jones_1842_109.jpg,illustration,0.466,2486.14,3257.86,2751.98,3668.12
Goury-Jones_1842_109.jpg,illustration,0.502,917.58,1252.7,1196.05,1683.12
Goury-Jones_1842_109.jpg,illustration,0.448,596.87,3255.85,856.95,3677.33
Goury-Jones_1842_109.jpg,illustration,0.435,539.69,1364.46,680.85,1791.49
Goury-Jones_1842_109.jpg,illustration,0.422,2686.44,1384.61,2836.36,1822.53
Goury-Jones_1842_114.jpg,illustration,0.617,621.2,917.46,4286.38,3731.49
Goury-Jones_1842_115.jpg,illustration,0.673,605.08,6.26,4301.83,2645.88
Goury-Jones_1842_120.jpg,illustration,0.716,54.31,36.18,3573.57,4942.6
Goury-Jones_1842_121.jpg,illustration,0.61,15.78,31.45,3617.38,4936.93
Goury-Jones_1842_121.jpg,illustration,0.411,14.87,2228.02,2975.43,3473.09
Goury-Jones_1842_126.jpg,illustration,0.584,45.39,29.45,3752.1,4940.83
Goury-Jones_1842_127.jpg,illustration,0.59,14.09,39.85,3677.5,4932.37
Goury-Jones_1842_127.jpg,illustration,0.406,25.71,1588.81,2809.8,3598.83
GiraultdePrangey_1841_309.jpg,illustration,0.507,185.73,3041.73,2259.05,3768.68
GiraultdePrangey_1841_309.jpg,illustration,0.412,1399.9,2124.03,2248.43,2837.93
Goury-Jones_1842_133.jpg,illustration,0.496,55.04,46.92,3677.95,4924.52
Goury-Jones_1842_139.jpg,illustration,0.42,60.99,46.18,3679.46,4906.08
Goury-Jones_1842_145.jpg,illustration,0.511,41.87,52.1,3690.34,4912.33
GiraultdePrangey_1841_313.jpg,illustration,0.409,966.81,880.98,1514.88,1860.85
Goury-Jones_1842_151.jpg,illustration,0.517,181.76,393.53,3126.31,4605.25
Goury-Jones_1842_157.jpg,illustration,0.518,273.5,332.44,3080.11,4428.87
Goury-Jones_1842_163.jpg,illustration,0.533,189.32,338.77,3183.28,4577.29
Goury-Jones_1842_169.jpg,illustration,0.402,71.31,89.28,4933.45,3718.95
Goury-Jones_1842_175.jpg,illustration,0.418,51.15,51.37,3762.66,4933.89
Goury-Jones_1842_181.jpg,illustration,0.431,249.37,307.66,3181.63,4695.5
Goury-Jones_1842_187.jpg,illustration,0.517,1768.12,527.09,3305.61,1684.1
Goury-Jones_1842_187.jpg,illustration,0.513,620.66,1747.47,1621.21,2750.34
Goury-Jones_1842_187.jpg,illustration,0.45,72.28,40.52,4962.97,3737.73
Goury-Jones_1842_187.jpg,illustration,0.408,844.49,452.75,1385.77,1110.54
Goury-Jones_1842_193.jpg,illustration,0.573,51.67,24.35,4965.68,3739.23
Goury-Jones_1842_193.jpg,illustration,0.404,3360.88,975.11,4076.83,1417.37
Goury-Jones_1842_199.jpg,illustration,0.506,1362.23,2803.75,2011.21,3768.28
Goury-Jones_1842_199.jpg,illustration,0.409,537.23,1016.57,2188.65,3812.89
Goury-Jones_1842_205.jpg,illustration,0.476,2359.77,1588.66,3667.53,2617.15
Goury-Jones_1842_205.jpg,illustration,0.451,380.34,204.51,4682.39,3131.05
Goury-Jones_1842_211.jpg,illustration,0.542,418.58,200.05,4599.23,3069.47
Goury-Jones_1842_217.jpg,illustration,0.401,270.2,72.52,4657.7,3259.1
Goury-Jones_1842_223.jpg,illustration,0.58,1957.45,3213.11,3066.77,4175.04
Goury-Jones_1842_223.jpg,illustration,0.566,1968.19,517.99,2881.14,1470.13
Goury-Jones_1842_223.jpg,illustration,0.535,295.76,486.07,1702.1,1779.62
Goury-Jones_1842_223.jpg,illustration,0.535,1966.47,1965.02,3129.93,3029.73
Goury-Jones_1842_223.jpg,illustration,0.519,295.55,1952.43,1612.66,3131.55
Goury-Jones_1842_223.jpg,illustration,0.511,295.22,3225.0,1673.96,4549.52
Goury-Jones_1842_229.jpg,illustration,0.499,41.44,31.76,3744.53,4939.3
Goury-Jones_1842_229.jpg,illustration,0.468,835.93,1171.78,2510.96,4195.27
Goury-Jones_1842_235.jpg,illustration,0.551,1165.44,3396.84,2204.39,4173.58
Goury-Jones_1842_235.jpg,illustration,0.546,1071.56,728.57,2348.73,1208.93
Goury-Jones_1842_235.jpg,illustration,0.55,720.77,1478.49,2665.46,3415.0
Goury-Jones_1842_235.jpg,illustration,0.485,2358.13,3117.17,2886.89,3647.39
Goury-Jones_1842_235.jpg,illustration,0.465,486.72,3114.07,1022.84,3649.03
Goury-Jones_1842_235.jpg,illustration,0.449,2357.54,3751.6,2958.58,4353.54
Goury-Jones_1842_235.jpg,illustration,0.426,393.23,3751.35,1006.22,4364.14
Goury-Jones_1842_241.jpg,illustration,0.499,42.01,30.32,3724.81,4938.58
Goury-Jones_1842_247.jpg,illustration,0.496,1199.18,1274.04,2131.46,4064.92
Goury-Jones_1842_247.jpg,illustration,0.437,28.57,26.85,3715.19,4957.79
Goury-Jones_1842_247.jpg,illustration,0.464,2508.85,1521.27,2919.42,2872.18
Goury-Jones_1842_247.jpg,illustration,0.441,309.67,1352.14,741.89,2857.55
Goury-Jones_1842_253.jpg,illustration,0.672,1120.65,1668.48,2215.48,3638.52
Goury-Jones_1842_253.jpg,illustration,0.558,1093.97,735.06,2274.51,1190.52
