,Lot_id,Sale_id,Lot,Description,Img_urls,Auteur,Url_lot,Maison_encheres,Id,Fichiers_img,error
508,20246231,135185,86,"Un beau vase en forme de lampe de mosquée de style Iznik Samson français du 19ème siècle, H.31.5cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/135185/f590a29d1d4ab2354f52f53c5a6a1648', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/135185/a78ebdcdb0606a4359099c325ac78399', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2109/135185/c48631175c33a181fe9dd7a55521f5e0']",Samson,https://www.gazette-drouot.com/lots/20246231-un-beau-vase-en-forme-de-lampe---,GazetteDrouot,GazetteDrouot_20246231,"['GazetteDrouot_20246231_01.jpg', 'GazetteDrouot_20246231_02.jpg', 'GazetteDrouot_20246231_03.jpg']",
509,19538231,132188,155,"PICHET DANS LE STYLE D'IZNIK |Marque Samson, France, fin du XIXe siècle|De forme bulbeuse à col légèrement évasé, à décor peint sous glaçure de motifs d'écailles de poisson vert et bleu séparés par des médaillons en spirale, marqué d'un trèfle sous la base. Intact.||Haut.: 22,5 cm||||An Iznik style jug, Samson, France, late 19th century",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=109/132188/4f04c62d49a2bcdb05e496213edd5ef1'],Samson,https://www.gazette-drouot.com/lots/19538231-pichet-dans-le-style-d-iznik---,GazetteDrouot,GazetteDrouot_19538231,['GazetteDrouot_19538231_01.jpg'],
510,19300545,131422,169,"Une grande gourde de style Iznik de Samson, avec la marque du fabricant à la base, milieu-fin du 19e siècle, de forme balustre, sur un pied court, avec un corps en forme de goutte s'élevant vers un col légèrement cintré et avec une décoration peinte polychrome, décorée en bleu, turquoise et rouge bole avec un contour noir sur un engobe blanc, de grandes tiges incurvées avec des fleurs bleues, alternant avec des paires de tiges de fleurs rouges épanouies, 51,5 cm de haut.||||La société de céramique Samson, Edmé et Cie a été créée à Paris en 1845 par Edmé Samson. La société produisait des céramiques inspirées ou directement copiées de pièces de musée ou d'exemples provenant de manufactures européennes réputées. Les céramiques Samson étaient parfois signées d'une variété de signatures, souvent issues d'une variation de la lettre ""S"". Comme de nombreux autres objets de style Iznik, cet exemple porte l'équivalent arabe de la lettre ""S"".||Veuillez vous référer au département pour le rapport de condition",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=1708/131422/434360cc054896ed541cd5200157093f'],Samson,https://www.gazette-drouot.com/lots/19300545-une-grande-gourde-de-style---,GazetteDrouot,GazetteDrouot_19300545,['GazetteDrouot_19300545_01.jpg'],
511,18040374,119159,44,"Vase Samson dans le style d'Iznik|France, fin du XIXe siècle||||Vase à panse balustre et à col évasé avec deux poignées, sur piédouche évasé, en céramique émaillée en polychromie, à décor floral d'œillets, de pivoines et de feuilles de saz. Marques sur la base : s en arabe et x||||H.: 25 cm||||Il semble que cet objet est inspiré d'un vase d'Iznik provenant des collections royales italiennes, aujourd'hui dispersées (publié dans Théodore Deck, La Faïence, 1887, open source, fig.11 p25). Un exemplaire réalisé par Ulisse Cantagalli dans des dimensions plus importantes, et un autre vase Samson très semblable ont été vendus chez Christie's en avril 2016 (Arts & Textiles of the Islamic & Indian Worlds, 22 avril 2016, lots 426 et 428).||||Une fêlure restaurée","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/fc9244d498e532f672bddc610f331bb8', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/6bf17db7ed3338dfe24a1e4cf5d7f219', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/54127f88364f8334641de391627a45b3', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/3762e5bed72bd25c4cf6f0846e129570']",Samson,https://www.gazette-drouot.com/lots/18040374-vase-samson-dans-le-style---,GazetteDrouot,GazetteDrouot_18040374,"['GazetteDrouot_18040374_01.jpg', 'GazetteDrouot_18040374_02.jpg', 'GazetteDrouot_18040374_03.jpg', 'GazetteDrouot_18040374_04.jpg']",
512,18040375,119159,45,"Grand vase bouteille Samson dans le style d'Iznik|France, vers 1875||||Vase à panse bulbeuse et haut col étroit, sur piédouche évasé, en céramique émaillée en polychromie, à décor floral d'œillets, de pivoines et de feuilles de saz. Marques sur la base, interrompues par un trou.||||H.: 36 cm ; Diam.: 20 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/6f66ad469aabbdc0ce7b5310ff5b39a1', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/e6e602a0493469be494f5bba274480eb', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/6e33d2599ad9935ed168bda6b7db0ea4', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/3eaaf29debb99c5df34331fde00d71c2', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=2166/119159/d4b7df9a820a21ca3786634fa392555c']",Samson,https://www.gazette-drouot.com/lots/18040375-grand-vase-bouteille-samson---,GazetteDrouot,GazetteDrouot_18040375,"['GazetteDrouot_18040375_01.jpg', 'GazetteDrouot_18040375_02.jpg', 'GazetteDrouot_18040375_03.jpg', 'GazetteDrouot_18040375_04.jpg', 'GazetteDrouot_18040375_05.jpg']",
513,17925632,124911,306,"VASE EN CÉRAMIQUE DANS LE STYLE D'IZNIK |Manufacture de Samson, France, vers 1870-1900|Vase balustre à col légèrement évasé en céramique blanche, décoré de fleurs stylisées rouge et bleue et de feuilles saz. Marque de Samson sous la base.||Haut. : 26 cm||||An Iznik-style ceramic vase, marked Samson, France, circa 1870-1900",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=109/124911/60bb345222f6ba7e8e24389709b67b89'],Samson,https://www.gazette-drouot.com/lots/17925632-vase-en-ceramique-dans-le---,GazetteDrouot,GazetteDrouot_17925632,['GazetteDrouot_17925632_01.jpg'],
514,17946516,124949,1016,"An Iznik-style porcelain dish, Samson, Paris, France, 19th C.|Diamètre : 33,5 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/124949/6a608bac1a86f0b16e4f1f2306c4b290', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/124949/ec212efa92f7b42466609e877e9dac9a']",Samson,https://www.gazette-drouot.com/lots/17946516-an-iznik-style-porcelain-dish----,GazetteDrouot,GazetteDrouot_17946516,"['GazetteDrouot_17946516_01.jpg', 'GazetteDrouot_17946516_02.jpg']",
515,18001265,125109,1050,Ceramic vase possibly Samson.|Émaillé d'entrelacs floraux et d'ajourages suivant les modèles Iznik. La bouche du vase doit être retravaillée.  Hauteur : 44 cm.,['https://cdn.drouot.com/d/image/lot?size=fullHD&path=750/125109/d26c881a507fc5041a9af04ca2c3231e'],Samson,https://www.gazette-drouot.com/lots/18001265-ceramic-vase-possibly-samson--emaille---,GazetteDrouot,GazetteDrouot_18001265,['GazetteDrouot_18001265_01.jpg'],
516,17779990,124449,88,"A Iznik Style Ewer & Cover, Probably Samson, 19th/20th Century|AIGUILLE COUVERTE DE STYLE IZNIK à col annelé et déversoir terminé par un bouton, en céramique siliceuse à décor floral polychrome peint dans le style Iznik. Marque ""8"" à la base. Charnière du couvercle en alliage de cuivre. Europe, probablement Samson, France, fin du XIXe siècle. Aiguière et couvercle en céramique européenne, probablement Samson, de la fin du XIXe siècle. HAUTEUR. 38 CM (14 15/16 IN.)| | | Avec un corps bulbeux s'élevant d'un pied conique à un col droit annelé avec un bord évasé| et un couvercle à charnière, la décoration polychrome avec des feuilles saz se balançant au milieu de| œillets et de fleurs rouges, le bec serpentin avec une tige droite florale|, reliée au corps avec un croissant bleu, la poignée avec des traits bleus, sur| fond blanc, très bon état.",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=2264/124449/09ea336d556a85ebf504c172781528e5'],Samson,https://www.gazette-drouot.com/lots/17779990-a-iznik-style-ewer--26-cover----,GazetteDrouot,GazetteDrouot_17779990,['GazetteDrouot_17779990_01.jpg'],
517,16797072,120735,489,"Emile SAMSON (1837-1913) Paris, vers 1880 Paire de vases aux quatre fleurs dans le style Iznik, en céramique, à décor peint en polychromie. Marqués sous la base.  H. 23 cm  A Pair of Iznik style pottery vases by Emile Samson (1837-1913), France.",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/120735/0845614837bf8b91f88f7326ed9138f5'],Samson,https://www.gazette-drouot.com/lots/16797072-emile-samson-1837-1913-paris----,GazetteDrouot,GazetteDrouot_16797072,['GazetteDrouot_16797072_01.jpg'],
518,16465688,119547,229,"ƒ MANUFACTURE DE SAMSON||ENCRIER CARRÉ||en faïence, à décor polychrome de fleurs stylisées dans le goût d’Iznik.||Monture en métal doré. Marque de Samson sur la base.||France, Samson, fin du XIXe siècle.||AN IZNIK-STYLE PORCELAIN INKWELL BY SAMSON, MARKED, FRANCE, LATE 19TH CENTURY.||DIM. 7 X 7,2 X 7,5 CM (2 3/4 X 2 13/16 X 2 13/16 IN.)","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=63/119547/70fae4f635c92f90370d5fe0a223559e', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=63/119547/8934d95ff3ec1410edeb8374af1c64e5']",Samson,https://www.gazette-drouot.com/lots/16465688--c6-92-manufacture-de-samson--encrier---,GazetteDrouot,GazetteDrouot_16465688,"['GazetteDrouot_16465688_01.jpg', 'GazetteDrouot_16465688_02.jpg']",
519,15898163,117902,1313,"Un grand vase bouteille ou flacon (surahi) de style Iznik Samson, 2e moitié du 19e siècle, bien peint de divers animaux, oiseaux et créatures mythiques parmi des feuillages rouges et bleus réservés sur un fond vert profond, le col élancé avec un bouton boule bleu, marque noire, percé à la base, 42,5cm.  Cf. Victoria and Albert Museum, Accession No. 1992-1910 pour un exemple du modèle original Iznik.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=431/117902/f868a8aad13fe39bb8872612eba98ea1', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=431/117902/0c785bbe2b607c92b39e2f4ba3c4733c']",Samson,https://www.gazette-drouot.com/lots/15898163-un-grand-vase-bouteille-ou---,GazetteDrouot,GazetteDrouot_15898163,"['GazetteDrouot_15898163_01.jpg', 'GazetteDrouot_15898163_02.jpg']",
520,15511693,116123,206,"f-MANUFACTURE DE SAMSON||ENCRIER CARRÉ||en faïence, à décor polychrome de fleurs stylisées dans le goût d’Iznik.||Monture en métal doré. Marque de Samson sur la base.||France, Samson, fin du XIXe siècle.||An Iznik-style porcelain inkwell, marked, France, Samson, late 19th century.||DIM. 7 X 7,2 X 7,5 CM (2 3/4 X 2 13/16 X 2 13/16 IN.)","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=63/116123/077233181d32d1208cf04bbcb34b4bf1', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=63/116123/80a98a64392cabb4eba97f73522cd10b']",Samson,https://www.gazette-drouot.com/lots/15511693-f-manufacture-de-samson--encrier---,GazetteDrouot,GazetteDrouot_15511693,"['GazetteDrouot_15511693_01.jpg', 'GazetteDrouot_15511693_02.jpg']",
521,15511691,116123,204,"CHANDELIER DANS LE GOÛT OTTOMAN||en céramique, la paroi décorée en camaïeu de noir et vert sur fond beige, de motifs cintamani et de "" lèvres de Bouddha "", la base et l'épaulement soulignés d'une frise d'enroulements. Marque de Samson peinte à l'intérieur de la base.||France, XXe siècle.||An Iznik-style pottery candlestick, with a Samson mark on the base, France, 20th century. ||HAUT. 20,5 CM (8 1/16 IN.)||||NOTE ||Ce type de chandelier fut copié à partir d'un chandelier d'Iznik publié dans le catalogue de la fameuse "" Exposition d'Art Musulman "" qui a eu lieu à Alexandrie, Egypte, en 1925, pl. 34. Un même modèle de chandelier de Samson de la fin du XIXe siècle fut exposé à la Biennale des Antiquaires à Paris par Kent Antiques en septembre 2017 (Kent Antiques Islamic & Indian Art, Works of Art from the Islamic World and Orientalist Paintings, 2017, cat. 9). Un autre chandelier de Samson fut vendu chez Nicholson's Fine Art Auctioneers and Valuers en Angleterre le 12 mai 2021, lot 703.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=63/116123/476126391becf905b1c8e0ec221ead83', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=63/116123/2f1d07c3ab84c26b1a3ea4843fb95a69']",Samson,https://www.gazette-drouot.com/lots/15511691-chandelier-dans-le-gout-ottoman--en---,GazetteDrouot,GazetteDrouot_15511691,"['GazetteDrouot_15511691_01.jpg', 'GazetteDrouot_15511691_02.jpg']",
522,15339385,115920,784,"A blue and white Iznik-style vase, probably Samson, France, 19th C.|H.: 26 cm||The absence of a condition report does not imply that a lot is in perfect condition. Please contact us to let us know which lots are of interest, so we can make the requested reports for you.|Once complete, they will be published on our website.|High resolution pictures are already available on our website at www.rm-auctions.com. Further questions are always welcome at info@rm-auctions.com","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/115920/8c673e0d174b5e333a1bb21a908422ee', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/115920/ace3b94f4aa0d806cf43bc38f0f2944b', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/115920/3176d08a48e1f342d62881e2a6ebaa79', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/115920/62d424caa2f1b3c6e1671767e63f71cf', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/115920/4afc8bf50b643815341739b044f0bb79', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/115920/606e57d667cf1aa0a5713782cb9bebf5', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/115920/d578371ee3d969dc3d6d4541c912ad1f', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/115920/27b141441dd2fca0aae68e013c796d77', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/115920/b8fa64f3bc8721faec7b98f2f51f7f08', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/115920/2c25cee0ab58a3fcd834406f75a0b56a']",Samson,https://www.gazette-drouot.com/lots/15339385-a-blue-and-white-iznik-style---,GazetteDrouot,GazetteDrouot_15339385,"['GazetteDrouot_15339385_01.jpg', 'GazetteDrouot_15339385_02.jpg', 'GazetteDrouot_15339385_03.jpg', 'GazetteDrouot_15339385_04.jpg', 'GazetteDrouot_15339385_05.jpg', 'GazetteDrouot_15339385_06.jpg', 'GazetteDrouot_15339385_07.jpg', 'GazetteDrouot_15339385_08.jpg', 'GazetteDrouot_15339385_09.jpg', 'GazetteDrouot_15339385_10.jpg']",
523,15253844,115593,187,"Deux plats de style Samson Iznik vers 1880-90, le plus grand en forme de bol peu profond, peint d'une feuille saz centrale flanquée de fleurs, à l'intérieur d'une bordure de panneaux de volutes de nuages, le bord est bordé d'argent, le plus petit plat présente un arrangement formel de tulipes et d'œillets autour d'un cyprès stylisé, marques d'écriture noires, marque d'essai sur le bord en argent, 31,5 cm max. (2)",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=431/115593/99398d622a34bb619c7afd685e6647ff'],Samson,https://www.gazette-drouot.com/lots/15253844-deux-plats-de-style-samson---,GazetteDrouot,GazetteDrouot_15253844,['GazetteDrouot_15253844_01.jpg'],
524,15261848,113724,315,"Bouteille Samson d'après un modèle Iznik conservé à Ecouen|Paris, vers 1880||Grande bouteille aux quatre fleurs en céramique émaillée, à large panse globulaire et haut col rehaussé d'une bague de préhension, à décor d'émaux polychromes rehaussés de dorure. ||Marque sous la base.||H. 36 cm||||An Iznik style polychrome pottery bottle, by Emile SAMSON (1837-1913), France.||This bottle was made by Samson after the Iznik Bottle, in Ecouen Museum, inv. n°||||Un dessin de la manufacture SAMSON représentant la bouteille d'Iznik ayant servi de modèle à cette réalisation a été vendu chez Bonhams, lot 37, 30 avril 2019. La bouteille originale d'Iznik ayant servi comme modèle avait été acquis par le Musée de Cluny en 1865, et provenait de l'ancienne collection Salzmann. Elle est aujourd'hui conservé au Musée d'Ecouen, inventaire n°E.Cl.8397","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/113724/f14eb5a0fe4f1ecc0e9add8d6f4793e4', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/113724/4d1f8be23318c52fc2ebdd572e6d7fcd', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/113724/10ad2961e327960d32211d7a70c57a7f', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/113724/f5bda788a01362981c51847ca5295ec7']",Samson,https://www.gazette-drouot.com/lots/15261848-bouteille-samson-d-apres-un---,GazetteDrouot,GazetteDrouot_15261848,"['GazetteDrouot_15261848_01.jpg', 'GazetteDrouot_15261848_02.jpg', 'GazetteDrouot_15261848_03.jpg', 'GazetteDrouot_15261848_04.jpg']",
525,15261847,113724,314,"Bouteille Samson d'inspiration Iznik|Edmé Samson (1810-1891)||Large bouteille à panse piriforme et haut col étroit en céramique à décor polychrome émaillé composé de fleurs, tulipes, et vagues écumantes. Signature sous la base. ||H. 46 cm||||An Iznik style polychrome pottery bottle, by Edme Samson (1837-1913), France.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/113724/b290baa9f4cfc119b52770cdb59713ff', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/113724/1d7b91e3bb581b936011fa64bec2bc41']",Samson,https://www.gazette-drouot.com/lots/15261847-bouteille-samson-d-inspiration---,GazetteDrouot,GazetteDrouot_15261847,"['GazetteDrouot_15261847_01.jpg', 'GazetteDrouot_15261847_02.jpg']",
526,15261846,113724,313,"Emile SAMSON (1837-1913)|Paris, vers 1880||Paire de vases aux quatre fleurs dans le style Iznik, en céramique, à décor peint en polychromie.||Marqués sous la base. ||H. 23 cm||||A Pair of Iznik style pottery vases by Emile Samson (1837-1913), France.",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/113724/f84a83f15847bfa32d5314d105a499de'],Samson,https://www.gazette-drouot.com/lots/15261846-emile-samson-1837-1913--paris----,GazetteDrouot,GazetteDrouot_15261846,['GazetteDrouot_15261846_01.jpg'],
527,14451957,112943,1107,"Un bol couvert dans le style d'Iznik, Samson, Paris, 19ème||An Iznik-style bowl and cover, Samson, Paris, France, 19th C.||Description:|Dia.: 27 cm - H.: 19 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/eef941418a3c3efb4130f14e8ff2900a', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/66cb56f1cb0064d31c7305ece44cfe2a', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/c3a5c2f62b1cd16b73249b955c02bb6e', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/8fdb39d2e03bc3d1f7c90bbcece6f9dc', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/417485829588e181d29c270c29a2370a', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/b9475cdd522878f134ce6c5cbf947874', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/63c4cbb4bbe9fbc0b162cab7001a6124']",Samson,https://www.gazette-drouot.com/lots/14451957-un-bol-couvert-dans-le-style---,GazetteDrouot,GazetteDrouot_14451957,"['GazetteDrouot_14451957_01.jpg', 'GazetteDrouot_14451957_02.jpg', 'GazetteDrouot_14451957_03.jpg', 'GazetteDrouot_14451957_04.jpg', 'GazetteDrouot_14451957_05.jpg', 'GazetteDrouot_14451957_06.jpg', 'GazetteDrouot_14451957_07.jpg']",
528,14451956,112943,1106,"Une verseuse couverte dans le style d'Iznik, Samson, Paris, 19ème||An Iznik-style ewer and cover, Samson, Paris, France, 19th C.||Description:|H.: 29,5 cm  ||Condition: (UV-checked)|- The ewer with two reglued breaks to the spout, otherwise excellent.|- The cover with a few negligible very small superficial chips to the underside of the rim.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/198c6a8d3abfde81184bee96fb9f0a8a', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/02204c0a772f36d17eb76b5fbe2e94da', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/ec3bf5a18900d917b6d9cfbf192189be', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/7ad83d8385eee1111529f0044da345bc', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/b4b3124ab9be015a8be532e799615fbc', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/2f38bb587fd19850d2860cb018a96cc9', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/2499b9021c48a06a932e51232d22003d', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/775e77fc0930827e0dc5dd8fb1e33553', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/b1ca23bdca8d48467aa6f1f6df42dcfc', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/bfb828cd62a05670d5feacebc429f6e0', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/96c0426c4d4377a881b9190f607dfc60', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/528be8671d4a1c25450126250f028d2f', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/0a23bad50a478429517798ed9c206270', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/112943/695d837b764b02946dacce706d26d230']",Samson,https://www.gazette-drouot.com/lots/14451956-une-verseuse-couverte-dans---,GazetteDrouot,GazetteDrouot_14451956,"['GazetteDrouot_14451956_01.jpg', 'GazetteDrouot_14451956_02.jpg', 'GazetteDrouot_14451956_03.jpg', 'GazetteDrouot_14451956_04.jpg', 'GazetteDrouot_14451956_05.jpg', 'GazetteDrouot_14451956_06.jpg', 'GazetteDrouot_14451956_07.jpg', 'GazetteDrouot_14451956_08.jpg', 'GazetteDrouot_14451956_09.jpg', 'GazetteDrouot_14451956_10.jpg', 'GazetteDrouot_14451956_11.jpg', 'GazetteDrouot_14451956_12.jpg', 'GazetteDrouot_14451956_13.jpg', 'GazetteDrouot_14451956_14.jpg']",
529,13407058,109125,956,"Une verseuse couverte dans le style d'Iznik, Samson, Paris, 19ème|Une aiguière et une couverture de style Iznik, Samson, Paris, France, 19ème siècle.||H. : 29,5 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/109125/956.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/109125/956_2.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/109125/956_3.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/109125/956_4.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/109125/956_5.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/109125/956_6.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/109125/956_7.jpg']",Samson,https://www.gazette-drouot.com/lots/13407058-une-verseuse-couverte-dans---,GazetteDrouot,GazetteDrouot_13407058,"['GazetteDrouot_13407058_01.jpg', 'GazetteDrouot_13407058_02.jpg', 'GazetteDrouot_13407058_03.jpg', 'GazetteDrouot_13407058_04.jpg', 'GazetteDrouot_13407058_05.jpg', 'GazetteDrouot_13407058_06.jpg', 'GazetteDrouot_13407058_07.jpg']",
530,13141459,108309,583,"Deux vases de style Iznik, Samson, Paris, 19ème siècle|H 38 - 23,5 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=1691/108309/583.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1691/108309/583_2.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1691/108309/583_3.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1691/108309/583_4.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1691/108309/583_5.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1691/108309/583_6.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=1691/108309/583_7.jpg']",Samson,https://www.gazette-drouot.com/lots/13141459-deux-vases-de-style-iznik----,GazetteDrouot,GazetteDrouot_13141459,"['GazetteDrouot_13141459_01.jpg', 'GazetteDrouot_13141459_02.jpg', 'GazetteDrouot_13141459_03.jpg', 'GazetteDrouot_13141459_04.jpg', 'GazetteDrouot_13141459_05.jpg', 'GazetteDrouot_13141459_06.jpg', 'GazetteDrouot_13141459_07.jpg']",
531,11092067,100353,186,"SAMSON. PETIT VASE DANS LE STYLE D’IZNIKen céramique, de forme balustre monté sur un petit talon, col légèrement évasé, et la panse flanquée de deux anses, à décor peint en vive polychromie de grandes fleurs composites bleues et rouges en léger relief, d’œillets et saz sur fond végétal et floral tapissant. Marque de Samson sous la base. (Col restauré).France, Samson, fin du XIXe?siècle.A late 19th century French Iznik style pottery vase with a Samson mark.HAUT. 25 CM (9 13/16 IN.)",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=63/100353/186_1.jpg'],Samson,https://www.gazette-drouot.com/lots/11092067-samson--petit-vase-dans-le---,GazetteDrouot,GazetteDrouot_11092067,['GazetteDrouot_11092067_01.jpg'],
532,10840222,101405,201,"A Samson pottery Iznik-style vase  late 19th century, the tall slender form painted with patterned saz leaves and flowering branches reserved on a turquoise scale ground, applied with lion mask and ring handles, raised on a square reticulated base, damages and repairs, 49.8cm.",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=431/101405/201.jpg'],Samson,https://www.gazette-drouot.com/lots/10840222-a-samson-pottery-iznik-style---,GazetteDrouot,GazetteDrouot_10840222,['GazetteDrouot_10840222_01.jpg'],
533,10171289,98468,46,"A Samson 'Aesthetic' Iznik-style charger  late 19th century, decorated in raised enamelling with a formal floral arrangement in turquoise, blue, green and yellow on a pink ground, a chip to the foot, 32cm.",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=431/98468/46.jpg'],Samson,https://www.gazette-drouot.com/lots/10171289-a-samson-aesthetic-iznik-style---,GazetteDrouot,GazetteDrouot_10171289,['GazetteDrouot_10171289_01.jpg'],
534,10171284,98468,41,"A Samson Iznik-style jug  late 19th century, of tapering octagonal form, painted with alternating panels of flowers and formal foliate designs in blue, turquoise, black and red, black script mark, 19.3cm.",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=431/98468/41.jpg'],Samson,https://www.gazette-drouot.com/lots/10171284-a-samson-iznik-style-jug-late---,GazetteDrouot,GazetteDrouot_10171284,['GazetteDrouot_10171284_01.jpg'],
535,9674027,95767,731,"Un pot couvert de style Iznik en faïence de Samson, Paris, 19ème|H.: 23,5 cm  Marked on the base with a pseudo-Islamic mark for Samson, Paris. ------- -------- Condition reports and high resolution pictures are available on our website at www.rm-auctions.com. Further questions are always welcome at info@rm-auctions.com","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/95767/731.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/95767/731_2.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/95767/731_3.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/95767/731_4.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/95767/731_5.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=440/95767/731_6.jpg']",Samson,https://www.gazette-drouot.com/lots/9674027-un-pot-couvert-de-style-iznik---,GazetteDrouot,GazetteDrouot_9674027,"['GazetteDrouot_9674027_01.jpg', 'GazetteDrouot_9674027_02.jpg', 'GazetteDrouot_9674027_03.jpg', 'GazetteDrouot_9674027_04.jpg', 'GazetteDrouot_9674027_05.jpg', 'GazetteDrouot_9674027_06.jpg']",
